timestamp,right_ascension,declination,brightness,luminosity,temperature,radiation_level,redshift,proper_motion,parallax
2025-10-20T01:11:04.810Z,37.292462,48.564611,2956.21,1107490.72,5675.87,106.00,0.016224,11.3658,6.8379
2025-10-20T00:11:04.810Z,338.288999,-60.194864,2392.04,1436625.57,6536.85,105.85,0.010922,10.7364,9.2154
2025-10-19T23:11:04.810Z,338.883528,58.432679,2146.94,1042955.21,6164.86,104.33,0.104819,14.0294,13.7760
2025-10-19T22:11:04.810Z,208.342974,43.137377,2728.61,1226163.53,5907.40,81.08,0.136001,17.1593,11.1973
2025-10-19T21:11:04.810Z,54.935194,60.159041,7762.37,1190325.38,6917.07,171.22,0.026890,12.9271,5.5357
2025-10-19T20:11:04.810Z,244.632021,-78.948398,2150.21,1336285.32,6313.77,114.33,0.074305,17.8117,11.1684
2025-10-19T19:11:04.810Z,55.669847,37.560397,2619.59,1118898.10,6044.22,107.73,0.154173,3.4181,11.1363
2025-10-19T18:11:04.810Z,165.546596,-0.279129,2032.36,1263722.54,5426.35,83.61,0.078343,1.3826,7.0780
2025-10-19T17:11:04.810Z,81.172856,-75.801561,2589.29,1405213.25,6544.59,82.11,0.186955,16.9197,10.9084
2025-10-19T16:11:04.810Z,181.594703,62.959643,2470.83,1163367.80,5172.90,93.84,0.079606,18.0189,14.4299
2025-10-19T15:11:04.810Z,121.422899,-37.584483,2102.13,1113011.68,5657.67,105.76,0.106061,6.0471,12.8780
2025-10-19T14:11:04.810Z,298.785266,83.351822,2447.47,1284451.07,6302.56,95.12,0.066792,14.9328,12.3035
2025-10-19T13:11:04.810Z,139.408175,77.280122,2703.93,1164296.57,6661.39,119.42,0.172821,10.4833,7.0274
2025-10-19T12:11:04.810Z,292.123310,61.007050,2949.26,1444106.92,5121.96,118.12,0.016701,19.6239,12.0784
2025-10-19T11:11:04.810Z,280.808486,22.197722,2903.54,1150872.26,5710.45,87.69,0.054454,3.5762,14.6295
2025-10-19T10:11:04.810Z,280.716053,-21.468643,2514.37,1195854.40,5120.90,116.79,0.028235,15.5800,10.6552
2025-10-19T09:11:04.810Z,274.141747,21.553604,2757.14,1026328.28,5008.80,82.48,0.122662,17.0866,14.7032
2025-10-19T08:11:04.810Z,72.906051,-4.674992,2101.72,1155962.95,5853.37,87.33,0.132271,15.0685,14.4778
2025-10-19T07:11:04.810Z,314.315371,-35.970070,2979.31,1299247.87,5592.20,95.07,0.194952,13.9922,9.1364
2025-10-19T06:11:04.810Z,325.220170,83.928888,2053.42,1328970.45,6853.01,110.59,0.122295,7.1317,9.0021
2025-10-19T05:11:04.810Z,339.078547,-48.320756,2751.79,1282547.20,6061.98,114.39,0.102372,15.9314,6.2104
2025-10-19T04:11:04.810Z,268.154109,6.106532,2629.91,1395341.51,6361.14,105.11,0.137407,15.6004,7.3789
2025-10-19T03:11:04.810Z,146.055082,7.067935,2250.86,1272516.50,5735.21,86.21,0.177497,17.7539,5.3254
2025-10-19T02:11:04.810Z,132.569478,-11.632936,2789.10,1384090.98,5175.87,86.59,0.183858,13.0867,9.3954
2025-10-19T01:11:04.810Z,40.699967,-62.337893,2806.61,1177429.54,6449.28,80.74,0.071080,10.4370,9.7964
2025-10-19T00:11:04.810Z,230.132356,-59.842318,2961.73,1110387.26,5382.77,88.41,0.104398,13.1768,12.7002
2025-10-18T23:11:04.810Z,234.272113,-87.460267,2012.51,1071473.37,5960.59,100.43,0.063474,4.4106,5.0857
2025-10-18T22:11:04.810Z,121.776333,-62.437137,2219.14,1290132.08,6058.89,104.20,0.199673,1.4236,10.8122
2025-10-18T21:11:04.810Z,184.313246,80.483448,2078.16,1336970.94,5610.34,119.89,0.186384,14.8874,5.1435
2025-10-18T20:11:04.810Z,247.100247,-2.035766,2399.77,1039046.95,6106.15,107.46,0.137295,19.0005,8.2624
2025-10-18T19:11:04.810Z,345.028085,-0.930958,2830.94,1300751.94,5026.58,109.71,0.159576,7.3462,14.0009
2025-10-18T18:11:04.810Z,298.330579,47.309606,2593.07,1176710.43,6511.60,93.19,0.155722,19.6661,12.9180
2025-10-18T17:11:04.810Z,157.607131,21.294315,2446.49,1126105.05,5555.52,111.81,0.105924,15.8457,13.7743
2025-10-18T16:11:04.810Z,268.125035,68.414873,2155.55,1240254.63,6401.09,80.02,0.015017,1.6667,7.9351
2025-10-18T15:11:04.810Z,209.951778,42.420208,2516.64,1000283.31,5949.87,84.73,0.161792,11.4751,9.5684
2025-10-18T14:11:04.810Z,291.847959,38.532542,2741.23,1235359.76,6474.53,111.41,0.108299,8.5138,12.3030
2025-10-18T13:11:04.810Z,253.866690,20.522215,2189.21,1477216.50,6995.29,107.36,0.172219,6.0060,12.6168
2025-10-18T12:11:04.810Z,12.641315,42.612351,2401.25,1177921.86,6769.71,104.63,0.077561,19.1669,14.1661
2025-10-18T11:11:04.810Z,16.878109,-52.007374,2030.34,1125363.85,6376.67,99.35,0.191904,18.3176,6.5258
2025-10-18T10:11:04.810Z,106.558160,6.675519,2513.50,1225125.88,5842.81,86.50,0.138602,9.7476,13.5386
2025-10-18T09:11:04.810Z,332.901569,11.510542,2578.17,1079336.47,6278.45,102.06,0.090415,14.9006,7.9622
2025-10-18T08:11:04.810Z,141.898291,-86.140953,2211.66,1185046.46,6030.03,88.32,0.085848,11.7161,9.8050
2025-10-18T07:11:04.810Z,351.953148,73.282335,2459.29,1065479.20,5797.19,88.87,0.038864,1.2702,11.8797
2025-10-18T06:11:04.810Z,168.763550,-44.939698,2164.28,1060970.93,6482.98,81.95,0.092256,0.8482,8.3898
2025-10-18T05:11:04.810Z,225.392983,63.721296,2692.61,1401833.87,5857.36,115.30,0.120691,9.2935,14.5670
2025-10-18T04:11:04.810Z,85.909225,11.363499,2979.95,1071482.56,5170.81,118.75,0.007736,2.6860,9.9395
2025-10-18T03:11:04.810Z,259.715787,-52.506190,2503.56,1188393.38,6405.91,99.68,0.047802,8.9333,14.9146
2025-10-18T02:11:04.810Z,300.791746,42.004100,2705.35,1172731.48,5539.60,80.88,0.044595,0.3623,13.4091
2025-10-18T01:11:04.810Z,124.622519,71.666159,2833.59,1071017.75,5114.74,116.49,0.020032,1.5122,13.7518
2025-10-18T00:11:04.810Z,107.068359,-9.000806,2269.35,1274242.44,6796.83,91.82,0.132818,13.9281,10.2598
2025-10-17T23:11:04.810Z,356.593793,-61.227811,2152.87,1464391.47,5866.25,442.39,0.138438,13.5150,11.9638
2025-10-17T22:11:04.810Z,142.190581,25.453029,2615.41,1438887.89,6917.99,83.23,0.010278,10.4843,5.8840
2025-10-17T21:11:04.810Z,243.388018,77.599978,2052.77,1205994.82,5560.31,99.25,0.103744,1.7768,10.9574
2025-10-17T20:11:04.810Z,273.985740,58.266168,2265.22,1027513.36,6030.86,80.41,0.192535,2.6717,6.7921
2025-10-17T19:11:04.810Z,244.619822,-16.738106,2759.45,1118669.96,6171.43,112.90,0.007399,14.9383,13.5150
2025-10-17T18:11:04.810Z,78.078950,-32.266053,2901.57,1355388.76,6679.41,102.25,0.188978,3.4255,10.1982
2025-10-17T17:11:04.810Z,46.760606,83.071048,2615.67,1072304.86,5242.45,84.06,0.009758,5.7558,6.0213
2025-10-17T16:11:04.810Z,275.972490,0.575205,2155.26,1220800.09,6512.66,101.81,0.029792,2.2515,12.3042
2025-10-17T15:11:04.810Z,300.024288,-38.413260,2050.72,1320411.26,6615.12,115.82,0.069886,16.7798,7.0410
2025-10-17T14:11:04.810Z,65.322588,39.679056,2972.82,1476325.14,6759.07,84.93,0.191952,16.7012,7.7476
2025-10-17T13:11:04.810Z,131.740602,-32.729933,2978.61,1415880.29,5710.06,110.52,0.069492,19.2484,10.3308
2025-10-17T12:11:04.810Z,130.348464,77.682314,2360.10,1173123.89,6466.16,105.64,0.079896,15.4655,12.4520
2025-10-17T11:11:04.810Z,264.385634,32.398593,2959.85,1321235.60,6165.88,85.65,0.018913,2.1679,7.3309
2025-10-17T10:11:04.810Z,246.801735,8.487701,2049.83,1490417.57,6041.50,103.81,0.099687,6.6983,5.6111
2025-10-17T09:11:04.810Z,47.466796,-10.029810,2687.35,1150815.94,5095.70,86.87,0.148363,11.8214,13.5403
2025-10-17T08:11:04.810Z,64.151599,-21.934845,2350.97,1302256.86,6707.21,107.64,0.042763,1.7113,7.2658
2025-10-17T07:11:04.810Z,60.361178,-85.264113,2895.50,1494872.40,6907.19,109.68,0.111544,17.9289,8.5483
2025-10-17T06:11:04.810Z,325.512020,-86.455545,2930.45,1448043.65,5489.09,85.21,0.006207,18.9407,11.0828
2025-10-17T05:11:04.810Z,47.933625,-45.789024,2027.18,1264627.14,5062.74,103.18,0.064789,16.8732,11.0872
2025-10-17T04:11:04.810Z,23.528220,39.763156,2452.69,1238765.76,6011.56,98.39,0.144466,15.1175,13.1224
2025-10-17T03:11:04.810Z,140.897109,-64.077020,2953.78,1349888.53,5914.25,102.82,0.142631,3.9392,11.0482
2025-10-17T02:11:04.810Z,31.330143,-60.514572,2453.49,1385476.54,5081.47,182.53,0.034966,5.5342,8.0348
2025-10-17T01:11:04.810Z,307.378309,-75.806875,2951.71,1400749.04,6290.02,97.16,0.189667,13.6263,11.4463
2025-10-17T00:11:04.810Z,14.741736,87.330451,2540.91,1105416.79,5355.80,81.45,0.120648,10.0406,14.9072
2025-10-16T23:11:04.810Z,147.670092,-34.286179,2336.74,1163753.53,5656.98,112.00,0.069510,17.8279,13.6700
2025-10-16T22:11:04.810Z,198.459216,62.285611,2651.41,1296736.71,6027.12,108.71,0.082021,3.8900,14.8498
2025-10-16T21:11:04.810Z,207.882221,-77.675159,2369.52,1401705.24,5659.23,98.38,0.033580,19.0782,13.3534
2025-10-16T20:11:04.810Z,78.614159,16.957502,2849.56,1107498.79,6463.18,94.68,0.099115,6.9584,9.6233
2025-10-16T19:11:04.810Z,98.092273,64.518462,4714.87,1066307.26,6424.04,115.91,0.124492,14.3813,7.8263
2025-10-16T18:11:04.810Z,23.716535,-60.774243,6954.34,1300746.93,6374.80,239.82,0.055013,5.2331,8.0502
2025-10-16T17:11:04.810Z,319.772880,16.025900,2362.49,1468334.03,5459.30,99.63,0.156923,1.8406,7.4870
2025-10-16T16:11:04.810Z,32.208724,-61.496514,2105.71,1172302.93,5175.29,88.21,0.001114,9.1254,12.0529
2025-10-16T15:11:04.810Z,24.248242,-65.355275,2868.18,1386354.94,5399.29,85.53,0.060593,17.9712,6.2288
2025-10-16T14:11:04.810Z,356.734704,62.837695,2494.41,1040174.65,6569.88,89.63,0.197321,1.4407,7.2060
2025-10-16T13:11:04.810Z,272.988932,33.232595,2936.26,1191557.95,6566.02,96.49,0.146979,6.5635,10.0733
2025-10-16T12:11:04.810Z,191.634592,-13.256458,2938.22,1456808.89,6232.19,100.32,0.194954,11.3570,10.1370
2025-10-16T11:11:04.810Z,357.682308,52.158421,2832.23,1234561.23,6231.06,87.39,0.198210,17.1847,6.8905
2025-10-16T10:11:04.810Z,284.776242,45.376294,2955.48,1194954.06,6772.39,109.98,0.077715,15.3042,13.7641
2025-10-16T09:11:04.810Z,320.012845,83.334578,2469.35,1182161.80,6423.69,91.76,0.112673,19.9705,14.4525
2025-10-16T08:11:04.810Z,215.558829,-75.791112,2453.52,1279655.09,6831.73,117.82,0.014022,3.6861,8.5913
2025-10-16T07:11:04.810Z,271.107296,39.760278,2227.63,1057673.28,5864.04,112.40,0.167052,3.5837,7.2490
2025-10-16T06:11:04.810Z,9.494871,-8.011634,2912.13,1105625.97,6035.27,91.64,0.125047,8.5407,8.9359
2025-10-16T05:11:04.810Z,202.161638,-51.998446,2647.37,1042356.58,6763.59,94.13,0.037584,9.8684,6.9000
2025-10-16T04:11:04.810Z,184.387389,-35.109796,2204.22,1460998.75,5576.43,83.64,0.055346,1.7992,10.0280
2025-10-16T03:11:04.810Z,307.747343,68.680681,6231.25,1179412.89,6849.27,152.76,0.027344,10.5610,12.8360
2025-10-16T02:11:04.810Z,280.419377,-12.929580,2416.27,1340786.56,6895.29,92.61,0.178755,0.7787,10.4553
2025-10-16T01:11:04.810Z,0.017810,-57.165907,2279.16,1447076.47,6330.58,108.78,0.157463,12.1628,5.5302
2025-10-16T00:11:04.810Z,143.343825,34.621622,2542.61,1474116.73,5456.12,106.84,0.187916,11.5467,11.1606
2025-10-15T23:11:04.810Z,169.999344,-62.822240,2886.43,1322973.51,6221.58,117.98,0.088035,4.1085,6.1757
2025-10-15T22:11:04.810Z,108.710020,-6.288761,2553.23,1387330.01,5495.06,115.26,0.062900,2.5216,14.4791
2025-10-15T21:11:04.810Z,34.168180,57.741618,2884.13,1141422.84,5503.36,103.27,0.142944,8.6640,8.6414
2025-10-15T20:11:04.810Z,180.771160,19.863938,2163.20,1271300.33,6164.27,82.35,0.048372,6.0230,5.0791
2025-10-15T19:11:04.810Z,147.984080,0.837997,2378.09,1432054.18,6363.89,108.93,0.160858,9.4018,9.0555
2025-10-15T18:11:04.810Z,267.679579,-6.395603,2431.41,1180045.74,6159.30,112.89,0.113305,6.4847,10.2548
2025-10-15T17:11:04.810Z,178.972600,4.261855,2894.00,1377839.84,6956.91,82.86,0.140774,13.7364,14.5303
2025-10-15T16:11:04.810Z,59.777958,13.139241,2869.84,1122909.63,5083.51,118.21,0.171097,19.6472,10.2846
2025-10-15T15:11:04.810Z,131.023624,84.348967,2892.29,1300931.19,6685.89,89.13,0.115390,7.3773,11.1993
2025-10-15T14:11:04.810Z,79.793306,36.555267,2258.59,1163262.82,5427.32,90.20,0.115757,10.1001,13.1611
2025-10-15T13:11:04.810Z,80.683502,26.302293,2211.07,1000388.30,6310.60,98.11,0.047648,18.6133,10.4050
2025-10-15T12:11:04.810Z,193.627346,58.754141,2879.52,1179187.58,6545.92,105.92,0.130850,19.6488,6.1757
2025-10-15T11:11:04.810Z,151.462841,33.732368,2591.25,1175200.37,6182.60,98.53,0.068969,17.4661,9.5141
2025-10-15T10:11:04.810Z,123.892157,2.286413,2591.39,1276755.07,5696.63,82.84,0.055067,4.9805,8.0516
2025-10-15T09:11:04.810Z,108.764831,32.574374,2254.45,1410302.41,5178.37,86.68,0.033686,12.7134,13.7136
2025-10-15T08:11:04.810Z,323.026787,-57.308351,2260.43,1120315.69,6890.28,119.52,0.041078,3.8801,13.1409
2025-10-15T07:11:04.810Z,282.386622,20.592874,6588.76,1032498.75,5455.01,288.75,0.051016,17.0610,6.2853
2025-10-15T06:11:04.810Z,141.531860,-25.184727,2996.06,1427966.68,5949.46,113.26,0.171416,18.5050,8.5108
2025-10-15T05:11:04.810Z,317.581874,80.271171,2457.25,1409944.02,5121.46,119.92,0.020437,19.1241,9.8217
2025-10-15T04:11:04.810Z,66.204643,70.257448,2009.57,1306142.06,6883.49,98.31,0.123429,5.5665,9.0326
2025-10-15T03:11:04.810Z,342.974060,-62.223631,2813.62,1319424.53,5743.11,97.51,0.155947,12.0053,8.1701
2025-10-15T02:11:04.810Z,335.599743,29.348307,2247.66,1176923.74,6657.15,104.54,0.099356,6.0954,13.6263
2025-10-15T01:11:04.810Z,201.972993,-43.619665,2607.01,1061748.73,5038.15,84.28,0.136062,5.7684,13.0183
2025-10-15T00:11:04.810Z,155.459140,9.081354,2929.13,1167032.61,6433.85,108.15,0.085634,8.7666,11.2166
2025-10-14T23:11:04.810Z,327.515337,73.272687,2536.10,1340411.17,5053.05,80.57,0.117960,16.5360,11.5675
2025-10-14T22:11:04.810Z,189.763688,88.852041,2368.21,1439386.80,5673.96,116.60,0.048579,2.8141,5.3120
2025-10-14T21:11:04.810Z,320.842551,64.283722,2751.04,1017938.26,6559.82,100.75,0.097704,14.7890,12.5032
2025-10-14T20:11:04.810Z,111.660980,75.503031,2976.65,1123041.04,5834.74,117.95,0.151266,1.0706,12.4423
2025-10-14T19:11:04.810Z,358.401059,-22.693632,2521.34,1241235.29,6349.35,96.36,0.110857,12.5768,13.1761
2025-10-14T18:11:04.810Z,197.774669,-23.969952,2343.96,1406740.48,5174.87,100.55,0.127644,9.2263,5.0853
2025-10-14T17:11:04.810Z,182.102383,10.902935,2380.21,1205799.70,5482.15,106.57,0.080727,12.6906,14.8648
2025-10-14T16:11:04.810Z,341.429544,-8.263746,2480.06,1262737.60,6202.14,108.32,0.060267,9.9918,13.7199
2025-10-14T15:11:04.810Z,75.333779,86.895598,2270.41,1050581.79,5497.15,111.81,0.022837,6.3777,12.4097
2025-10-14T14:11:04.810Z,252.096679,-54.382176,2558.61,1069257.83,6351.34,112.32,0.180466,17.7077,11.7347
2025-10-14T13:11:04.810Z,120.204758,1.752104,2381.09,1122128.36,6839.82,117.39,0.155567,19.7435,9.9354
2025-10-14T12:11:04.810Z,88.483143,5.969275,2959.12,1486158.10,5637.89,111.00,0.056726,0.7347,14.3439
2025-10-14T11:11:04.810Z,18.121823,0.508300,2536.64,1396455.15,5925.07,104.33,0.027398,7.6642,13.2791
2025-10-14T10:11:04.810Z,262.352722,-20.362726,2338.43,1434108.49,5133.27,105.09,0.009222,15.8940,12.1855
2025-10-14T09:11:04.810Z,291.259143,-77.012609,2726.25,1434111.68,6416.31,103.90,0.163566,10.4039,13.6205
2025-10-14T08:11:04.810Z,205.806362,70.768797,2921.21,1106879.49,5942.21,91.86,0.099167,12.9666,5.2707
2025-10-14T07:11:04.810Z,303.935654,-32.957024,2642.25,1104892.12,5720.27,107.25,0.165783,5.9438,7.7154
2025-10-14T06:11:04.810Z,66.271802,-79.520960,2874.13,1327541.68,6421.23,102.56,0.136610,10.9684,14.6408
2025-10-14T05:11:04.810Z,44.594676,51.302365,2916.77,1137176.18,5096.96,88.97,0.158914,15.7315,14.5536
2025-10-14T04:11:04.810Z,139.979361,82.837308,2191.24,1003779.46,6045.49,101.78,0.110813,1.1910,8.3565
2025-10-14T03:11:04.810Z,354.087983,-29.482326,2436.61,1425830.12,6906.25,97.09,0.192868,10.0212,10.6407
2025-10-14T02:11:04.810Z,265.496573,-54.512505,2620.85,1339174.99,6537.58,103.14,0.010162,12.0238,5.6804
2025-10-14T01:11:04.810Z,260.564100,30.752194,2725.82,1421568.20,6792.87,97.30,0.087008,1.7868,5.0627
2025-10-14T00:11:04.810Z,242.647567,-21.425008,2388.22,1477667.63,5167.41,107.47,0.049682,18.0788,12.1557
2025-10-13T23:11:04.810Z,307.331463,-45.764523,2238.33,1226610.03,6776.94,94.19,0.186736,3.8944,13.8295
2025-10-13T22:11:04.810Z,279.599603,38.395900,2800.57,1359877.87,5978.19,85.50,0.031692,12.2667,8.8090
2025-10-13T21:11:04.810Z,198.631432,36.506088,2556.76,1493516.13,6639.84,105.43,0.141239,8.1341,13.1494
2025-10-13T20:11:04.810Z,171.458608,-67.280234,2529.83,1042118.35,5786.47,112.16,0.051050,16.6796,8.6661
2025-10-13T19:11:04.810Z,44.585588,-4.038841,2314.00,1485786.61,6669.19,89.36,0.145579,10.1808,14.4698
2025-10-13T18:11:04.810Z,57.684037,76.771654,2961.31,1380496.20,6356.32,110.54,0.133158,3.8859,5.5006
2025-10-13T17:11:04.810Z,75.355634,-78.690957,2434.62,1247407.02,6886.47,116.30,0.160890,0.3155,13.0649
2025-10-13T16:11:04.810Z,267.545744,89.470629,2795.30,1360845.72,5621.95,117.86,0.134311,9.2604,13.7131
2025-10-13T15:11:04.810Z,6.119817,36.195361,2129.17,1412672.42,6251.05,99.07,0.058168,18.0613,10.6041
2025-10-13T14:11:04.810Z,197.904296,-51.848175,2528.66,1287847.77,5118.09,83.34,0.113338,2.1089,5.3346
2025-10-13T13:11:04.810Z,188.400151,61.305415,2642.47,1165133.07,5955.37,81.92,0.132289,14.7316,7.7272
2025-10-13T12:11:04.810Z,139.382277,-35.975515,2538.87,1223132.12,6091.74,87.32,0.045059,8.5266,12.6073
2025-10-13T11:11:04.810Z,108.344565,53.288291,2993.91,1012476.22,5537.33,116.61,0.156512,15.0322,14.8815
2025-10-13T10:11:04.810Z,69.255424,-26.156044,2767.30,1049428.91,5419.28,95.11,0.081295,10.2421,14.7831
2025-10-13T09:11:04.810Z,213.830116,43.837843,2590.06,1466240.93,5014.23,102.70,0.087308,3.8106,13.4161
2025-10-13T08:11:04.810Z,215.014318,32.856841,2352.32,1003690.36,6008.37,105.30,0.170528,12.4825,14.5411
2025-10-13T07:11:04.810Z,189.691449,24.987143,2919.57,1171373.85,6262.83,86.61,0.001604,0.3173,9.9923
2025-10-13T06:11:04.810Z,275.812600,-26.679262,2585.73,1192968.23,6525.97,102.75,0.039815,6.6060,7.2165
2025-10-13T05:11:04.810Z,1.966359,-7.364140,2049.14,1142692.52,5513.20,96.83,0.011453,16.2013,12.1535
2025-10-13T04:11:04.810Z,69.593683,-36.725328,2950.30,1383259.56,6049.81,100.44,0.109263,14.8346,9.2653
2025-10-13T03:11:04.810Z,119.593333,12.660979,2521.92,1287071.86,5674.01,109.15,0.139486,12.0527,12.8365
2025-10-13T02:11:04.810Z,199.748587,-70.280083,2139.98,1320687.87,5168.24,115.92,0.042343,4.5739,11.5612
2025-10-13T01:11:04.810Z,251.356214,19.350689,8301.44,1060088.68,5950.99,315.70,0.082707,1.8910,11.6273
2025-10-13T00:11:04.810Z,237.985276,-38.017861,2715.61,1397005.57,6906.63,116.04,0.024024,18.1997,8.5358
2025-10-12T23:11:04.810Z,265.800260,81.091511,2737.53,1107767.19,5260.04,102.31,0.136755,17.5672,9.9069
2025-10-12T22:11:04.810Z,120.351989,74.305023,2967.92,1012272.30,6805.57,113.52,0.183376,13.6317,5.7910
2025-10-12T21:11:04.810Z,268.984947,-28.004327,2816.12,1370435.67,6172.10,85.53,0.053697,19.9164,12.9215
2025-10-12T20:11:04.810Z,235.789274,11.815656,2185.06,1347192.23,6102.67,82.81,0.130371,2.2441,13.4233
2025-10-12T19:11:04.810Z,127.481883,-80.225301,2760.41,1323594.00,5942.52,95.78,0.005258,14.2874,5.1680
2025-10-12T18:11:04.810Z,7.178336,64.008419,2802.04,1407622.50,6003.18,97.45,0.193966,15.0424,6.9932
2025-10-12T17:11:04.810Z,178.940243,74.801879,2440.36,1461998.73,5889.33,89.85,0.181025,16.9797,13.9028
2025-10-12T16:11:04.810Z,288.270968,-27.024569,2390.04,1490267.98,5788.47,90.41,0.029704,18.1717,11.6740
2025-10-12T15:11:04.810Z,201.597426,46.072582,2341.22,1153637.76,5861.59,92.62,0.141356,18.9171,11.6058
2025-10-12T14:11:04.810Z,16.241091,-52.005280,2654.06,1284605.72,6367.58,109.00,0.010334,0.7097,12.5206
2025-10-12T13:11:04.810Z,330.675471,70.522031,2017.02,1435729.16,5717.79,115.39,0.197701,11.7539,12.7574
2025-10-12T12:11:04.810Z,43.225072,52.635566,2424.99,1122277.71,6703.30,100.80,0.086208,17.1485,13.6227
2025-10-12T11:11:04.810Z,118.146876,53.711078,2555.41,1279551.32,6483.34,86.27,0.175449,4.3488,8.3350
2025-10-12T10:11:04.810Z,180.659501,48.285747,2104.30,1477549.03,6279.22,100.21,0.180401,19.2153,11.5599
2025-10-12T09:11:04.810Z,155.853252,-70.506021,2602.12,1313274.51,5958.48,100.91,0.154110,16.7792,12.1687
2025-10-12T08:11:04.810Z,262.413708,75.990904,2618.47,1172675.80,6075.35,110.54,0.144040,6.8275,8.5898
2025-10-12T07:11:04.810Z,19.093569,-44.620253,2303.49,1056472.48,5415.21,116.45,0.019693,3.2222,8.8610
2025-10-12T06:11:04.810Z,314.692953,49.642044,2828.28,1072085.27,6426.41,83.66,0.022471,18.4977,10.4811
2025-10-12T05:11:04.810Z,267.514400,23.665312,2402.03,1434068.51,6137.42,97.63,0.013186,7.3358,7.0720
2025-10-12T04:11:04.810Z,261.747813,-43.868506,2343.11,1177733.08,6116.15,99.08,0.009264,6.5520,14.7235
2025-10-12T03:11:04.810Z,230.060158,-15.252528,2991.84,1464273.42,5714.95,108.30,0.145118,15.4916,6.1664
2025-10-12T02:11:04.810Z,91.657532,71.396020,2218.85,1261206.41,5821.93,91.82,0.012130,4.8296,11.8826
