timestamp,right_ascension,declination,brightness,luminosity,temperature,radiation_level,redshift,proper_motion,parallax
2026-02-14T14:25:52.885Z,53.034249,74.617663,2161.85,1220252.88,6040.60,108.71,0.014390,0.7503,6.4289
2026-02-14T13:25:52.885Z,327.949266,16.433744,2654.62,1063561.45,6050.63,105.98,0.147152,8.1469,7.0358
2026-02-14T12:25:52.885Z,169.480357,8.243325,2064.09,1134650.90,6291.65,119.62,0.117008,12.4998,12.1929
2026-02-14T11:25:52.885Z,30.537887,-53.606698,2170.62,1378400.84,6585.05,96.97,0.197890,3.1934,7.2688
2026-02-14T10:25:52.885Z,261.255055,53.673985,2628.20,1103042.51,6793.09,86.07,0.047822,19.5714,6.9511
2026-02-14T09:25:52.885Z,73.734345,-25.619994,2565.67,1274776.39,5464.91,93.67,0.126256,12.9147,11.0004
2026-02-14T08:25:52.885Z,224.048630,13.085471,2694.36,1189153.15,6624.38,88.53,0.192721,7.4987,13.6535
2026-02-14T07:25:52.885Z,113.210648,44.589416,2797.53,1093477.32,6211.55,107.92,0.048153,8.5950,9.2508
2026-02-14T06:25:52.885Z,79.759990,-19.136139,2720.65,1251630.63,6632.41,86.44,0.093106,16.4404,8.1257
2026-02-14T05:25:52.885Z,74.066648,58.327669,2105.71,1162207.38,6611.53,84.15,0.131486,10.1178,13.8436
2026-02-14T04:25:52.885Z,295.170436,87.957316,2448.70,1298910.67,6722.85,102.55,0.149110,7.8575,10.2878
2026-02-14T03:25:52.885Z,319.717048,-16.401377,2419.27,1232245.29,6001.30,106.05,0.096104,4.8265,13.6390
2026-02-14T02:25:52.885Z,194.406465,82.935250,2398.63,1163827.83,6036.60,85.40,0.050803,16.3626,8.3816
2026-02-14T01:25:52.885Z,135.611439,35.549283,2682.44,1398942.03,5776.35,99.02,0.183998,10.6942,10.6708
2026-02-14T00:25:52.885Z,138.492730,-58.513803,2635.90,1170365.53,6641.68,112.09,0.168637,8.5534,11.8995
2026-02-13T23:25:52.885Z,237.793803,-81.409601,2204.05,1031488.59,5666.68,92.15,0.135268,7.9239,11.9196
2026-02-13T22:25:52.885Z,10.780226,13.089392,2553.31,1007495.75,6083.28,80.84,0.044903,15.3795,5.6316
2026-02-13T21:25:52.885Z,62.304697,45.325113,2454.38,1122814.57,5013.92,82.93,0.005316,1.0423,14.2112
2026-02-13T20:25:52.885Z,264.446076,47.855791,2564.76,1042328.61,6975.26,88.95,0.051838,11.0836,12.5147
2026-02-13T19:25:52.885Z,184.451617,-63.174459,2320.87,1089223.15,5094.91,113.47,0.194828,11.2419,12.0578
2026-02-13T18:25:52.885Z,121.958434,-69.380588,2838.58,1147771.57,5817.03,95.83,0.010192,15.1399,5.0167
2026-02-13T17:25:52.885Z,337.842258,-12.663468,2112.52,1072420.45,6962.57,93.99,0.016870,6.3522,5.9757
2026-02-13T16:25:52.885Z,145.567261,-32.441063,2648.67,1288551.34,6570.79,113.08,0.091191,8.4310,12.7539
2026-02-13T15:25:52.885Z,333.898474,37.504221,2632.64,1468204.15,6040.38,92.26,0.039236,15.3711,9.4486
2026-02-13T14:25:52.885Z,87.052086,-75.422573,2087.54,1395764.20,6140.43,113.32,0.118525,9.0559,14.1162
2026-02-13T13:25:52.885Z,341.309914,25.933998,2346.68,1107689.29,5038.30,105.55,0.013076,11.7469,8.1850
2026-02-13T12:25:52.885Z,95.275924,44.883579,2139.37,1173964.32,6792.63,82.02,0.116445,2.0551,13.5486
2026-02-13T11:25:52.885Z,46.055764,-59.946440,2086.92,1403601.31,5527.77,118.40,0.052572,3.4621,11.6155
2026-02-13T10:25:52.885Z,20.430791,-1.241546,2115.18,1274241.93,5026.30,100.62,0.047453,17.1435,9.3967
2026-02-13T09:25:52.885Z,114.435861,-28.894264,2361.36,1068422.37,6498.78,81.59,0.030139,1.5272,12.7515
2026-02-13T08:25:52.885Z,82.159915,-82.113105,2945.58,1195792.37,6545.77,105.72,0.084722,1.0187,5.5468
2026-02-13T07:25:52.885Z,279.871279,-12.414430,2158.41,1147213.98,5757.55,108.66,0.067853,14.5433,6.2265
2026-02-13T06:25:52.885Z,89.256940,40.298533,2930.59,1061934.31,6792.09,81.86,0.107959,19.9596,13.0648
2026-02-13T05:25:52.885Z,306.418565,4.098583,2964.86,1029338.21,5383.08,88.49,0.042189,17.8351,12.4402
2026-02-13T04:25:52.885Z,171.619796,-35.573626,2616.35,1124323.43,5323.95,102.01,0.094115,15.1576,6.0940
2026-02-13T03:25:52.885Z,177.811313,-40.241102,2075.00,1357551.45,6015.84,95.98,0.018351,4.9040,12.9009
2026-02-13T02:25:52.885Z,233.399469,63.178697,2162.93,1374543.63,6979.73,107.07,0.116365,5.4104,13.6605
2026-02-13T01:25:52.885Z,106.282885,14.370727,2798.56,1086046.28,6694.68,115.29,0.196790,3.6922,9.2059
2026-02-13T00:25:52.885Z,58.793682,-14.985817,2920.10,1494607.72,6764.07,81.44,0.197034,5.9946,8.7961
2026-02-12T23:25:52.885Z,117.101262,-70.910561,2718.32,1241835.10,5516.35,94.06,0.169373,5.4351,11.5755
2026-02-12T22:25:52.885Z,309.725620,43.548513,2978.04,1334255.54,6877.33,89.86,0.044865,3.7767,6.0540
2026-02-12T21:25:52.885Z,119.644666,-77.487697,2452.98,1271809.32,6663.57,106.32,0.073617,6.4558,7.8058
2026-02-12T20:25:52.885Z,241.891084,43.662914,2635.22,1256949.37,5831.76,116.07,0.050106,4.3087,12.5939
2026-02-12T19:25:52.885Z,301.110900,11.691729,2095.02,1299246.08,5551.23,115.09,0.010301,8.5854,14.2199
2026-02-12T18:25:52.885Z,157.978661,86.477671,2713.03,1350071.50,5960.10,87.77,0.117600,14.5541,13.0702
2026-02-12T17:25:52.885Z,176.865775,-46.115763,2923.48,1135759.97,5056.16,102.85,0.058632,8.8634,13.6110
2026-02-12T16:25:52.885Z,245.635614,-30.077575,2515.79,1363667.93,6845.13,102.36,0.124189,18.9186,12.8969
2026-02-12T15:25:52.885Z,39.312716,24.966586,2767.55,1254903.62,6704.25,91.75,0.174867,4.3739,7.5500
2026-02-12T14:25:52.885Z,160.112789,71.211058,2238.98,1402639.06,5022.72,85.64,0.073242,16.7322,11.5542
2026-02-12T13:25:52.885Z,295.480625,-47.081841,2048.34,1379580.74,5300.42,85.20,0.045125,2.6040,12.8935
2026-02-12T12:25:52.885Z,192.060941,-50.450877,2086.69,1144136.50,5951.24,117.91,0.105476,1.1921,11.7722
2026-02-12T11:25:52.885Z,198.238311,-82.594702,2614.76,1474198.18,5763.05,103.32,0.125018,8.6159,9.5324
2026-02-12T10:25:52.885Z,246.044556,-75.650536,2703.09,1380688.99,6143.60,93.68,0.156835,14.8955,6.9297
2026-02-12T09:25:52.885Z,12.022555,-14.907228,2061.71,1362124.98,5604.43,97.90,0.140521,4.1700,10.9367
2026-02-12T08:25:52.885Z,149.128311,-84.324894,2022.58,1276105.49,5438.24,93.55,0.013713,6.6076,7.7348
2026-02-12T07:25:52.885Z,227.715146,36.842190,2193.90,1247917.06,5684.74,111.51,0.001206,6.6141,10.4801
2026-02-12T06:25:52.885Z,94.577024,40.773153,2383.40,1194397.77,6372.93,103.04,0.197382,10.9624,11.5649
2026-02-12T05:25:52.885Z,260.404793,-3.061754,2923.50,1175436.39,6676.34,113.23,0.167403,4.5825,8.8270
2026-02-12T04:25:52.885Z,97.891062,79.130223,2118.94,1125376.39,5022.08,112.97,0.173519,7.0377,13.0709
2026-02-12T03:25:52.885Z,208.926049,-3.715944,2215.31,1288334.20,5674.94,95.80,0.037486,11.2967,14.1217
2026-02-12T02:25:52.885Z,142.253136,34.848272,2401.45,1443843.96,6407.68,96.70,0.156320,4.7074,14.0009
2026-02-12T01:25:52.885Z,320.900889,27.125400,2019.24,1131529.10,6432.05,117.85,0.092305,10.4014,8.9673
2026-02-12T00:25:52.885Z,225.882141,54.924639,2986.25,1260303.34,6807.74,108.61,0.133880,18.5196,10.8257
2026-02-11T23:25:52.885Z,358.041895,24.820301,2706.04,1275223.23,5166.42,107.90,0.100835,12.4398,12.0081
2026-02-11T22:25:52.885Z,296.188279,21.445295,2235.67,1416915.11,5025.66,89.26,0.060365,7.2801,12.8543
2026-02-11T21:25:52.885Z,14.494647,45.226403,2504.86,1318322.55,6690.60,111.10,0.018103,17.1553,12.0645
2026-02-11T20:25:52.885Z,165.257855,1.951270,2951.23,1345647.59,5577.90,112.89,0.030863,8.5869,14.0873
2026-02-11T19:25:52.885Z,84.749856,-82.326841,2263.18,1072547.61,6016.68,101.00,0.020664,3.2510,14.7196
2026-02-11T18:25:52.885Z,219.517914,-5.105260,5210.42,1319340.95,5748.77,9.77,0.125213,15.7578,5.1284
2026-02-11T17:25:52.885Z,103.855701,-52.965846,2137.32,1454075.75,6099.69,98.91,0.095273,7.8544,5.9889
2026-02-11T16:25:52.885Z,176.220229,-86.575079,2356.86,1079470.19,5673.17,99.52,0.107917,12.5739,12.8863
2026-02-11T15:25:52.885Z,252.987083,46.379599,2737.30,1204302.70,5857.83,96.37,0.007522,10.9447,8.0231
2026-02-11T14:25:52.885Z,40.971499,-57.948766,2480.39,1099132.49,5354.31,107.49,0.057347,2.0471,7.5752
2026-02-11T13:25:52.885Z,274.914933,-26.231282,2150.81,1187961.49,6694.88,105.25,0.073539,16.7359,7.1557
2026-02-11T12:25:52.885Z,89.674136,5.521101,2550.08,1101201.99,5275.35,82.69,0.160114,5.3015,9.6821
2026-02-11T11:25:52.885Z,205.724355,-45.042741,2166.45,1263818.41,5012.79,100.97,0.011795,3.0563,9.9773
2026-02-11T10:25:52.885Z,38.968615,17.779519,2018.88,1064463.78,5766.04,84.08,0.109833,8.7217,10.7161
2026-02-11T09:25:52.885Z,341.153793,26.065505,2194.82,1071662.28,5870.06,110.99,0.035445,1.9330,9.5580
2026-02-11T08:25:52.885Z,24.943852,89.443119,2023.17,1395545.79,6033.33,108.08,0.092115,11.7688,7.0597
2026-02-11T07:25:52.885Z,103.744704,17.888296,2286.30,1218886.66,6970.47,108.96,0.150185,17.4247,5.9840
2026-02-11T06:25:52.885Z,218.211840,-88.081052,2380.07,1273340.05,5737.49,90.20,0.195623,19.1940,10.5338
2026-02-11T05:25:52.885Z,118.635038,57.160752,2401.72,1107685.62,5839.71,104.67,0.136650,12.6221,10.2262
2026-02-11T04:25:52.885Z,116.247227,-39.966471,8393.43,1276473.17,6185.54,27.98,0.089292,8.2067,12.4651
2026-02-11T03:25:52.885Z,195.471831,80.907111,2601.87,1252314.40,6485.94,116.85,0.145540,14.4405,7.8968
2026-02-11T02:25:52.885Z,37.028648,-50.660240,2844.11,1448333.16,5128.98,112.05,0.170435,18.0163,5.3130
2026-02-11T01:25:52.885Z,143.831866,21.483421,2868.95,1421767.75,6123.14,103.48,0.095511,7.9018,10.4677
2026-02-11T00:25:52.885Z,321.534472,9.825921,2334.13,1457006.52,6523.04,100.00,0.005844,2.5442,9.5488
2026-02-10T23:25:52.885Z,53.688356,16.322093,2565.79,1071535.66,5165.23,89.25,0.031012,17.0617,12.1245
2026-02-10T22:25:52.885Z,131.644644,20.552006,2213.93,1403240.52,6369.02,114.60,0.150248,7.1679,7.4177
2026-02-10T21:25:52.885Z,313.322680,-9.360675,2957.33,1120565.67,6392.46,101.91,0.068840,8.5749,5.9844
2026-02-10T20:25:52.885Z,63.363726,-3.845940,2476.95,1118315.50,6469.54,93.31,0.046749,0.6803,5.1565
2026-02-10T19:25:52.885Z,340.879993,46.509193,2958.92,1208191.65,6247.41,99.42,0.017074,3.7636,8.8785
2026-02-10T18:25:52.885Z,283.741090,84.807102,2873.99,1240932.39,6529.90,106.12,0.168863,19.7233,11.6603
2026-02-10T17:25:52.885Z,32.677123,-69.715291,2980.90,1044493.06,5788.90,82.98,0.141241,1.0286,11.0759
2026-02-10T16:25:52.885Z,235.399754,14.757736,2127.80,1491791.98,5688.06,102.91,0.005718,16.4456,9.3237
2026-02-10T15:25:52.885Z,129.413698,-31.737020,2998.47,1338294.80,5104.87,109.93,0.190216,3.9992,10.2889
2026-02-10T14:25:52.885Z,343.939122,-23.808359,2607.33,1307659.74,6032.39,90.16,0.024935,15.7598,8.9916
2026-02-10T13:25:52.885Z,353.491521,59.383682,2580.91,1246019.14,6164.83,118.65,0.071032,19.6400,10.2636
2026-02-10T12:25:52.885Z,237.083998,82.143511,2624.36,1426119.24,6115.71,102.86,0.056216,17.9145,8.6865
2026-02-10T11:25:52.885Z,281.347975,-85.006889,2010.10,1381683.06,6403.13,95.72,0.048235,16.2978,10.3575
2026-02-10T10:25:52.885Z,82.948990,12.324275,2347.49,1388524.88,5111.54,109.58,0.117757,1.3787,12.3356
2026-02-10T09:25:52.885Z,197.650431,-64.839035,2750.83,1479762.77,5795.42,106.30,0.119221,9.1346,11.1394
2026-02-10T08:25:52.885Z,202.330024,-58.139786,2774.36,1178135.38,6029.91,90.23,0.094289,15.7207,11.5004
2026-02-10T07:25:52.885Z,142.049642,80.831907,2829.60,1238120.16,6428.07,91.82,0.071362,1.8234,13.1917
2026-02-10T06:25:52.885Z,279.290971,60.043681,2911.02,1228532.49,6557.92,80.94,0.015870,0.6473,13.3196
2026-02-10T05:25:52.885Z,229.709576,-5.893302,2344.89,1073960.14,6408.44,89.97,0.188543,4.3343,14.3250
2026-02-10T04:25:52.885Z,294.475286,-85.288849,2007.25,1463236.75,5631.40,86.16,0.027771,10.0438,14.4985
2026-02-10T03:25:52.885Z,8.193804,76.908324,2874.78,1389813.16,5550.27,104.52,0.145950,14.1965,10.1465
2026-02-10T02:25:52.885Z,27.724812,60.738619,3934.73,1447570.20,6874.60,237.16,0.143507,6.5856,7.7292
2026-02-10T01:25:52.885Z,220.509447,-68.782096,2945.40,1031143.41,6313.27,107.57,0.139776,15.2955,6.8556
2026-02-10T00:25:52.885Z,29.722403,-85.706115,2225.25,1039467.51,6476.63,106.37,0.084577,6.3054,7.0100
2026-02-09T23:25:52.885Z,253.358923,-62.416620,2852.61,1266533.77,6769.92,83.63,0.124608,9.0757,12.6917
2026-02-09T22:25:52.885Z,22.922269,-49.754603,2452.57,1170659.89,5733.83,106.99,0.012477,16.2271,9.5671
2026-02-09T21:25:52.885Z,53.682508,67.971260,5927.47,1435013.04,6854.80,376.15,0.107693,8.9551,13.3087
2026-02-09T20:25:52.885Z,45.595323,-23.516943,2793.47,1265129.76,6348.24,119.24,0.044081,5.7892,6.4950
2026-02-09T19:25:52.885Z,197.411122,-11.777256,2948.54,1161103.06,5123.01,88.26,0.175295,0.2543,14.3165
2026-02-09T18:25:52.885Z,260.148291,29.262686,2243.31,1103091.22,6186.99,104.39,0.091443,16.8185,12.2804
2026-02-09T17:25:52.885Z,204.879522,35.896464,2218.43,1154984.83,6664.56,88.30,0.086291,19.9594,12.4134
2026-02-09T16:25:52.885Z,300.809284,-86.401074,2616.69,1322042.36,6146.65,117.97,0.111316,12.7074,11.5028
2026-02-09T15:25:52.885Z,212.421042,-84.226173,2164.56,1360505.20,6446.67,86.78,0.125855,12.6282,13.1409
2026-02-09T14:25:52.885Z,219.228466,-69.720658,9278.37,1307779.65,6420.65,398.81,0.043499,5.0668,9.9679
2026-02-09T13:25:52.885Z,236.904922,33.928346,2617.74,1052930.35,5987.91,91.92,0.030508,15.6840,8.4446
2026-02-09T12:25:52.885Z,252.114762,-87.069892,2898.54,1176356.93,5899.93,99.09,0.040205,4.1072,8.4372
2026-02-09T11:25:52.885Z,295.623231,-67.812851,2329.18,1096135.38,6269.88,106.99,0.170513,3.9995,8.7011
2026-02-09T10:25:52.885Z,201.740277,78.272996,7169.19,1186356.57,6126.74,417.61,0.124537,10.9736,11.0796
2026-02-09T09:25:52.885Z,128.357888,-83.555831,2317.04,1315345.60,6707.79,81.57,0.056888,18.3344,10.6403
2026-02-09T08:25:52.885Z,328.673694,-50.834130,2647.74,1235464.52,6995.99,119.06,0.042219,11.1323,6.3232
2026-02-09T07:25:52.885Z,24.012479,81.053172,2764.23,1070061.76,5963.49,109.15,0.050118,17.4687,12.8764
2026-02-09T06:25:52.885Z,359.426294,-26.189428,2069.04,1346387.87,5218.90,102.49,0.172263,3.3832,12.9330
2026-02-09T05:25:52.885Z,328.645848,25.014359,2766.08,1418961.69,5489.57,111.44,0.099526,18.9089,13.0140
2026-02-09T04:25:52.885Z,117.927383,23.619924,2126.54,1390635.32,6989.87,107.58,0.006670,3.3982,9.7113
2026-02-09T03:25:52.885Z,264.965312,87.522385,2873.26,1245097.32,6769.81,92.69,0.009127,9.5266,8.5412
2026-02-09T02:25:52.885Z,265.467847,64.149259,2093.98,1465844.37,6106.08,118.99,0.025272,15.1239,12.2424
2026-02-09T01:25:52.885Z,184.649026,-45.376567,2721.41,1322763.93,6727.06,104.16,0.011922,18.2361,14.5965
2026-02-09T00:25:52.885Z,217.724217,42.017937,2828.08,1459312.90,5711.14,118.65,0.098078,8.7334,12.0166
2026-02-08T23:25:52.885Z,43.385090,81.751198,2053.40,1186579.69,6691.69,99.61,0.057638,11.4371,9.0130
2026-02-08T22:25:52.885Z,5.591551,-80.652158,2978.95,1219229.19,5820.12,88.71,0.098302,9.7622,13.6643
2026-02-08T21:25:52.885Z,168.838973,63.449629,2325.82,1088506.08,5092.62,117.21,0.090001,12.5332,13.8916
2026-02-08T20:25:52.885Z,204.377385,10.310945,2193.52,1378121.96,6297.66,106.16,0.192083,11.7707,5.2469
2026-02-08T19:25:52.885Z,217.998030,14.348894,2922.05,1251057.94,6132.22,110.53,0.198092,3.9530,12.4147
2026-02-08T18:25:52.885Z,33.577712,-36.704519,2371.95,1458102.56,5185.25,118.32,0.187984,18.7156,10.6545
2026-02-08T17:25:52.885Z,205.709967,28.403555,2920.93,1498052.49,6159.14,99.91,0.034483,7.3015,10.9845
2026-02-08T16:25:52.885Z,338.323598,-1.697885,2490.71,1146556.06,6734.27,84.29,0.113139,9.6378,6.7243
2026-02-08T15:25:52.885Z,262.263794,69.142159,2825.05,1289383.94,6959.67,80.27,0.090377,7.4541,8.6882
2026-02-08T14:25:52.885Z,51.113915,-86.381100,2638.81,1253156.32,6933.65,114.67,0.104678,11.8807,14.2275
2026-02-08T13:25:52.885Z,179.434608,-11.026279,2341.89,1339684.06,6650.75,105.84,0.055708,15.7248,8.0993
2026-02-08T12:25:52.885Z,279.553421,-33.687741,2336.77,1477730.58,5302.65,109.26,0.069519,10.6358,7.3788
2026-02-08T11:25:52.885Z,333.581799,46.569538,2509.42,1119869.56,5276.92,107.49,0.046543,4.9705,12.8421
2026-02-08T10:25:52.885Z,85.512830,59.774113,2058.20,1163359.58,6752.70,95.46,0.069583,18.5827,9.7575
2026-02-08T09:25:52.885Z,335.525330,-38.235606,2680.20,1000224.03,6829.54,85.70,0.047369,19.6097,13.8769
2026-02-08T08:25:52.885Z,244.363448,25.203443,2440.42,1094400.80,6808.06,117.90,0.115167,13.9732,5.9955
2026-02-08T07:25:52.885Z,137.000060,-82.657237,2055.65,1389146.31,5115.39,98.39,0.044394,16.6902,7.3327
2026-02-08T06:25:52.885Z,21.143224,-82.773077,2873.36,1094658.13,5099.85,111.50,0.157162,13.0552,5.5969
2026-02-08T05:25:52.885Z,163.304383,-75.815262,2786.25,1182142.16,6554.60,94.13,0.054509,2.1674,8.6567
2026-02-08T04:25:52.885Z,175.011984,30.124491,2217.76,1033888.01,6727.06,94.54,0.106062,19.4630,7.3012
2026-02-08T03:25:52.885Z,340.464099,-46.816917,829.34,1191224.07,6618.41,487.77,0.050835,1.0821,9.8710
2026-02-08T02:25:52.885Z,151.555217,47.706398,2636.71,1209942.49,6081.82,84.14,0.138509,7.5442,9.2358
2026-02-08T01:25:52.885Z,175.560587,-71.106551,2736.17,1065315.57,6705.84,100.65,0.094091,4.8805,13.9248
2026-02-08T00:25:52.885Z,131.132463,-52.850026,2456.53,1282603.13,6708.78,90.39,0.141287,4.0937,11.6497
2026-02-07T23:25:52.885Z,310.236447,69.142033,2122.99,1327086.11,5231.46,84.50,0.142243,19.3330,7.1080
2026-02-07T22:25:52.885Z,28.100148,63.774435,6150.58,1217169.28,5025.64,312.15,0.100085,10.3060,6.3747
2026-02-07T21:25:52.885Z,323.487533,-18.107344,2309.31,1352466.95,5665.33,90.74,0.030185,14.3644,14.6904
2026-02-07T20:25:52.885Z,25.544877,17.301647,2492.70,1372784.38,5189.81,100.33,0.067422,2.2441,13.6277
2026-02-07T19:25:52.885Z,42.488008,56.297461,2726.91,1373094.06,6611.34,110.02,0.172818,1.0495,12.5741
2026-02-07T18:25:52.885Z,71.791856,-49.946326,2013.67,1457416.59,5274.07,84.28,0.141611,1.4971,10.5870
2026-02-07T17:25:52.885Z,205.198703,57.667971,2110.80,1404124.47,5184.03,90.70,0.076860,7.4953,13.5644
2026-02-07T16:25:52.885Z,289.720746,65.131281,2689.29,1369526.50,6740.95,103.61,0.101850,17.9327,8.7326
2026-02-07T15:25:52.885Z,11.786564,38.202121,2583.13,1304476.07,6974.57,112.09,0.040890,9.5901,13.0126
2026-02-07T14:25:52.885Z,330.687575,36.213609,2675.36,1159771.06,5888.87,84.14,0.009578,11.0021,11.2228
2026-02-07T13:25:52.885Z,305.879892,-47.952931,2969.33,1433155.29,5712.49,101.71,0.036779,15.4407,14.5446
2026-02-07T12:25:52.885Z,209.284204,30.333215,2485.45,1099709.49,6845.35,96.35,0.057239,18.1129,6.0537
2026-02-07T11:25:52.885Z,249.049873,-47.766409,828.51,1387774.07,6590.48,248.53,0.111010,9.2014,5.3471
2026-02-07T10:25:52.885Z,260.895754,4.013211,2159.58,1174762.50,5287.34,102.33,0.016421,2.2808,11.9334
2026-02-07T09:25:52.885Z,291.466086,65.321928,2438.54,1180866.55,5581.14,104.56,0.185390,6.2042,5.0458
2026-02-07T08:25:52.885Z,87.239729,-63.095166,2585.57,1130431.97,6432.91,100.53,0.078022,10.7476,8.1116
2026-02-07T07:25:52.885Z,256.226908,55.390855,2921.61,1013348.53,6640.63,88.40,0.149253,13.8042,14.1902
2026-02-07T06:25:52.885Z,41.669997,7.904076,2062.19,1195424.68,5149.29,108.91,0.006355,8.2986,11.2142
2026-02-07T05:25:52.885Z,59.365927,-24.863131,2118.90,1286889.94,5358.17,87.11,0.122222,16.8625,14.5262
2026-02-07T04:25:52.885Z,155.657794,20.461168,2052.33,1199679.50,6194.85,96.05,0.042449,5.9752,8.1991
2026-02-07T03:25:52.885Z,173.720122,59.134407,2300.40,1029825.66,6998.79,112.86,0.077065,10.2613,13.8398
2026-02-07T02:25:52.885Z,146.380911,50.962086,5326.92,1391057.52,6923.63,320.40,0.020666,3.2961,7.2047
2026-02-07T01:25:52.885Z,234.473672,-70.545635,2355.43,1186469.65,5823.34,119.54,0.076722,6.3623,12.0392
2026-02-07T00:25:52.885Z,75.489193,52.851205,2727.32,1056552.44,6932.66,87.28,0.014341,19.7159,13.6952
2026-02-06T23:25:52.885Z,133.587676,21.466941,2202.76,1279278.57,5305.41,89.29,0.101753,16.3237,7.3606
2026-02-06T22:25:52.885Z,41.003248,-29.131711,2718.28,1288926.22,5259.63,99.09,0.071922,17.4440,11.4845
2026-02-06T21:25:52.885Z,12.511719,-19.479222,2285.66,1061242.42,6093.43,97.35,0.092854,19.0012,6.9705
2026-02-06T20:25:52.885Z,44.520799,-37.086532,2476.62,1354562.67,6979.73,84.28,0.042929,5.5944,10.8560
2026-02-06T19:25:52.885Z,160.724476,0.496645,2958.26,1076243.37,5218.73,103.69,0.190264,12.1931,5.6656
2026-02-06T18:25:52.885Z,324.098973,44.672955,2944.92,1194862.90,5349.53,115.93,0.089718,3.5712,13.7431
2026-02-06T17:25:52.885Z,3.353442,74.809263,2771.02,1389490.19,5886.29,86.23,0.069416,0.9363,13.9951
2026-02-06T16:25:52.885Z,252.359914,24.994674,2240.49,1475941.25,6993.47,87.51,0.088679,5.7449,13.8718
2026-02-06T15:25:52.885Z,315.843716,-66.883671,2573.37,1047497.73,5196.84,99.48,0.000479,8.7803,10.8191
2026-02-06T14:25:52.885Z,357.192328,22.233013,2055.19,1440797.98,5963.17,84.01,0.056180,3.0870,6.3176
2026-02-06T13:25:52.885Z,218.936652,-53.424923,2101.05,1119802.56,6449.14,99.34,0.101037,16.4249,6.0206
2026-02-06T12:25:52.885Z,113.497509,-78.609395,2722.11,1326895.89,5033.77,103.05,0.109821,2.1493,7.8417
2026-02-06T11:25:52.885Z,352.092937,81.128962,2891.94,1107665.79,6997.85,81.84,0.043109,16.4055,10.0805
2026-02-06T10:25:52.885Z,113.350281,-18.331349,2808.94,1009871.83,5965.42,84.55,0.132334,17.2841,9.0376
2026-02-06T09:25:52.885Z,108.183830,-52.838367,2811.84,1222553.42,5828.60,86.52,0.004601,0.6632,10.4550
2026-02-06T08:25:52.885Z,314.388202,51.626544,2123.29,1432868.57,5983.17,104.94,0.044996,2.9752,6.7023
2026-02-06T07:25:52.885Z,153.433126,65.108769,2163.14,1089178.69,5616.31,119.37,0.065670,0.9868,12.9993
2026-02-06T06:25:52.885Z,122.938268,-15.998551,2232.74,1494315.23,5374.99,85.51,0.047537,11.3707,10.4788
